362624	-9,06
364542	-9,06
366461	-9
368380	-9
370299	-8,94
372218	-8,94
374138	-8,88
376057	-8,88
377976	-8,81
379895	-8,81
381815	-8,75
383734	-8,75
385657	-8,69
387576	-8,69
389495	-8,63
391415	-8,63
393334	-8,56
395253	-8,56
397172	-8,5
399091	-8,5
401010	-8,44
402930	-8,44
404849	-8,44
406768	-8,38
408687	-8,38
410606	-8,31
412525	-8,31
414444	-8,25
416364	-8,25
418283	-8,25
420202	-8,19
422121	-8,19
424040	-8,13
425959	-8,13
427907	-8,06
429826	-8,06
431745	-8
433664	-8
435588	-7,94
437507	-7,94
439426	-7,88
441345	-7,88
443264	-7,88
445182	-7,81
447101	-7,81
449020	-7,75
450939	-7,75
452858	-7,69
454777	-7,69
456696	-7,69
458616	-7,63
460535	-7,63
462454	-7,56
464373	-7,56
466304	-7,5
468222	-7,5
470141	-7,5
472060	-7,44
473980	-7,44
475899	-7,38
477818	-7,38
479737	-7,38
481656	-7,31
483579	-7,31
485498	-7,25
487417	-7,25
489336	-7,19
491255	-7,19
493174	-7,19
495093	-7,13
497012	-7,13
498931	-7,06
500850	-7,06
502769	-7
504688	-7
506607	-7
508526	-6,94
510445	-6,94
512364	-6,88
514283	-6,88
516202	-6,81
518121	-6,81
520040	-6,81
521959	-6,75
523878	-6,75
525797	-6,69
527716	-6,69
529635	-6,69
531554	-6,63
533477	-6,63
535396	-6,63
537315	-6,56
539234	-6,56
541153	-6,5
543071	-6,5
544990	-6,5
546909	-6,44
548828	-6,44
550747	-6,38
552666	-6,38
554585	-6,38
556504	-6,31
558423	-6,31
560342	-6,25
562260	-6,25
564178	-6,25
566097	-6,19
568016	-6,19
569935	-6,19
571854	-6,13
573773	-6,13
575692	-6,06
577611	-6,06
579530	-6
581449	-6
583365	-6
585284	-5,94
587203	-5,94
589122	-5,94
591041	-5,88
592960	-5,88
594879	-5,81
596797	-5,81
598716	-5,81
600635	-5,75
602554	-5,75
604473	-5,69
606392	-5,69
608310	-5,69
610229	-5,63
612148	-5,63
614067	-5,63
615986	-5,56
617905	-5,56
619823	-5,56
621742	-5,5
623661	-5,5
625580	-5,5
627499	-5,44
629417	-5,44
631341	-5,38
633259	-5,38
635177	-5,38
637096	-5,31
639015	-5,31
640962	-5,25
642881	-5,25
644800	-5,25
646718	-5,19
648637	-5,19
650556	-5,19
652475	-5,13
654393	-5,13
656312	-5,13
658231	-5,06
660150	-5,06
662069	-5,06
663987	-5
665906	-5
667825	-5
669743	-4,94
671662	-4,94
673581	-4,94
675500	-4,88
677419	-4,88
679336	-4,81
681260	-4,81
683179	-4,81
685097	-4,75
687015	-4,75
688934	-4,75
690853	-4,69
692772	-4,69
694690	-4,69
696609	-4,63
698528	-4,63
700447	-4,63
702365	-4,56
704284	-4,56
706203	-4,56
708122	-4,5
710040	-4,5
711959	-4,44
713878	-4,44
715797	-4,44
717715	-4,38
719634	-4,38
721553	-4,38
723471	-4,38
725390	-4,31
727309	-4,31
729232	-4,31
731150	-4,25
733069	-4,25
734988	-4,19
736906	-4,19
738825	-4,19
740744	-4,13
742662	-4,13
744581	-4,06
746500	-4,06
748418	-4,06
750337	-4
752256	-4
754173	-4
756092	-3,94
758011	-3,94
759929	-3,94
761848	-3,94
763767	-3,88
765685	-3,88
767604	-3,88
769523	-3,81
771441	-3,81
773360	-3,81
775279	-3,75
777197	-3,75
779120	-3,75
781039	-3,69
782957	-3,69
784876	-3,69
786795	-3,63
788713	-3,63
790632	-3,63
792551	-3,56
794469	-3,56
796388	-3,56
798307	-3,56
800225	-3,5
802144	-3,5
804063	-3,44
805981	-3,44
807900	-3,44
809819	-3,38
811737	-3,38
813656	-3,38
815575	-3,38
817492	-3,31
819411	-3,31
821329	-3,31
823248	-3,25
825167	-3,25
827085	-3,25
829002	-3,25
830920	-3,19
832839	-3,19
834758	-3,19
836676	-3,13
838595	-3,13
840514	-3,06
842432	-3,06
844351	-3,06
846269	-3,06
848188	-3
850106	-3
852025	-3
853944	-2,94
855890	-2,94
857808	-2,94
859727	-2,94
861646	-2,88
863564	-2,88
865483	-2,88
867401	-2,81
869320	-2,81
871239	-2,81
873157	-2,75
875076	-2,75
876998	-2,75
878917	-2,75
880836	-2,69
882754	-2,69
884673	-2,69
886591	-2,63
888510	-2,63
890428	-2,63
892347	-2,63
894266	-2,56
896184	-2,56
898103	-2,56
900021	-2,5
901940	-2,5
903858	-2,5
905777	-2,5
907696	-2,44
909614	-2,44
911533	-2,44
913451	-2,38
915369	-2,38
917287	-2,38
919206	-2,38
921125	-2,38
923043	-2,31
924962	-2,31
926884	-2,25
928803	-2,25
930722	-2,25
932640	-2,25
934559	-2,19
936477	-2,19
938396	-2,19
940325	-2,13
942244	-2,13
944162	-2,13
946081	-2,13
947999	-2,06
949918	-2,06
951836	-2,06
953755	-2
955673	-2
957592	-2
959510	-2
961429	-1,94
963347	-1,94
965266	-1,94
967184	-1,94
969103	-1,94
971021	-1,88
972940	-1,88
974862	-1,88
976781	-1,88
978699	-1,88
980618	-1,81
982536	-1,81
984454	-1,81
986373	-1,81
988291	-1,75
990210	-1,75
992128	-1,75
994046	-1,75
995964	-1,75
997883	-1,69
999801	-1,69
1001720	-1,69
1003638	-1,69
1005556	-1,69
1007475	-1,69
1009393	-1,63
1011312	-1,63
1013230	-1,63
1015149	-1,63
1017067	-1,63
1018986	-1,63
1020904	-1,56
1022827	-1,56
1024745	-1,56
1026664	-1,56
1028582	-1,56
1030501	-1,56
1032419	-1,5
1034337	-1,5
1036256	-1,5
1038174	-1,5
1040093	-1,5
1042011	-1,5
1043930	-1,5
1045848	-1,44
1047766	-1,44
1049684	-1,44
1051602	-1,44
1053521	-1,44
1055439	-1,44
1057357	-1,44
1059276	-1,44
1061194	-1,38
1063112	-1,38
1065031	-1,38
1066949	-1,38
1068896	-1,38
1070819	-1,38
1072737	-1,38
1074655	-1,38
1076574	-1,31
1078492	-1,31
1080410	-1,38
1082329	-1,31
1084247	-1,31
1086164	-1,31
1088083	-1,31
1090001	-1,31
1091919	-1,31
1093838	-1,31
1095756	-1,25
1097675	-1,25
1099593	-1,25
1101511	-1,25
1103430	-1,25
1105348	-1,25
1107266	-1,25
1109185	-1,25
1111103	-1,25
1113022	-1,25
1114940	-1,19
1116862	-1,25
1118781	-1,19
1120699	-1,19
1122618	-1,19
1124536	-1,19
1126454	-1,19
1128373	-1,19
1130291	-1,19
1132209	-1,19
1134128	-1,19
1136046	-1,13
1137964	-1,13
1139883	-1,13
1141800	-1,13
1143718	-1,13
1145637	-1,13
1147555	-1,13
1149473	-1,13
1151392	-1,13
1153310	-1,13
1155228	-1,13
1157147	-1,13
1159065	-1,13
1160984	-1,13
1162902	-1,06
1164818	-1,06
1166736	-1,06
1168655	-1,06
1170573	-1,06
1172491	-1,06
1174410	-1,06
1176328	-1,06
1178246	-1,06
1180165	-1,06
1182083	-1,06
1184001	-1,06
1185920	-1,06
1187837	-1,06
1189755	-1,06
1191674	-1
1193592	-1
1195511	-1
1197429	-1
1199347	-1
1201266	-1
1203184	-1
1205102	-1
1207021	-1
1208939	-1
1210861	-1
1212780	-1
1214698	-0,94
1216616	-0,94
1218535	-0,94
1220453	-1
1222372	-0,94
1224290	-0,94
1226208	-0,94
1228127	-0,94
1230045	-0,94
1231963	-0,94
1233882	-0,94
1235800	-0,94
1237718	-0,94
1239636	-0,94
1241554	-0,94
1243472	-0,88
1245391	-0,88
1247309	-0,88
1249227	-0,88
1251146	-0,88
1253064	-0,88
1254982	-0,88
1256905	-0,88
1258823	-0,88
1260742	-0,88
1262660	-0,88
1264578	-0,88
1266497	-0,81
1268415	-0,81
1270333	-0,81
1272252	-0,81
1274170	-0,81
1276088	-0,81
1278007	-0,81
1279925	-0,81
1281871	-0,81
1283789	-0,81
1285708	-0,81
1287626	-0,81
1289545	-0,81
1291463	-0,81
1293381	-0,81
1295300	-0,81
1297218	-0,81
1299137	-0,81
1301055	-0,81
1302973	-0,81
1304896	-0,81
1306814	-0,75
1308733	-0,81
1310651	-0,81
1312569	-0,75
1314488	-0,75
1316406	-0,75
1318325	-0,75
1320243	-0,75
1322161	-0,75
1324080	-0,75
1325998	-0,75
1327916	-0,75
1329835	-0,75
1331752	-0,75
1333670	-0,75
1335589	-0,75
1337507	-0,75
1339425	-0,75
1341344	-0,75
1343262	-0,75
1345181	-0,75
1347099	-0,75
1349017	-0,75
1350940	-0,75
1352858	-0,75
1354777	-0,75
1356695	-0,75
1358613	-0,75
1360532	-0,75
1362450	-0,75
1364368	-0,75
1366287	-0,75
1368205	-0,75
1370123	-0,75
1372042	-0,69
1373960	-0,69
1375878	-0,69
1377796	-0,75
1379715	-0,69
1381633	-0,69
1383550	-0,69
1385469	-0,69
1387387	-0,69
1389305	-0,69
1391224	-0,69
1393142	-0,69
1395060	-0,69
1396983	-0,69
1398901	-0,69
1400819	-0,69
1402738	-0,69
1404656	-0,69
1406574	-0,69
1408493	-0,69
1410411	-0,69
1412340	-0,69
1414258	-0,69
1416177	-0,69
1418095	-0,69
1420014	-0,69
1421932	-0,69
1423850	-0,69
1425769	-0,69
1427687	-0,69
1429606	-0,69
1431524	-0,69
1433442	-0,69
1435361	-0,69
1437279	-0,69
1439197	-0,69
1441116	-0,69
1443034	-0,69
1444957	-0,69
1446875	-0,69
1448793	-0,69
1450712	-0,69
1452630	-0,69
1454547	-0,69
1456466	-0,69
1458384	-0,69
1460302	-0,69
1462221	-0,69
1464139	-0,69
1466057	-0,69
1467976	-0,69
1469894	-0,69
1471813	-0,69
1473731	-0,69
1475649	-0,69
1477568	-0,69
1479486	-0,69
1481404	-0,69
1483322	-0,69
1485241	-0,69
1487159	-0,69
1489078	-0,69
1491000	-0,63
1492946	-0,69
1494863	-0,69
1496781	-0,69
1498700	-0,63
1500618	-0,69
1502536	-0,69
1504454	-0,69
1506372	-0,69
1508290	-0,69
1510208	-0,63
1512126	-0,69
1514044	-0,63
1515962	-0,63
1517880	-0,63
1519799	-0,69
1521717	-0,69
1523635	-0,69
1525553	-0,69
1527471	-0,69
1529389	-0,63
1531307	-0,63
1533224	-0,63
1535142	-0,63
1537061	-0,63
1538983	-0,63
1540901	-0,63
1542819	-0,63
1544737	-0,63
1546655	-0,63
1548573	-0,69
1550491	-0,63
1552409	-0,63
1554327	-0,63
1556245	-0,63
1558163	-0,63
1560081	-0,63
1561999	-0,63
1563918	-0,63
1565836	-0,63
1567754	-0,63
1569672	-0,63
1571590	-0,63
1573508	-0,63
1575426	-0,63
1577344	-0,63
1579261	-0,63
1581179	-0,63
1583097	-0,63
1585020	-0,63
1586938	-0,63
1588857	-0,63
1590775	-0,63
1592694	-0,63
1594612	-0,63
1596531	-0,63
1598449	-0,63
1600368	-0,63
1602286	-0,63
1604205	-0,63
1606123	-0,63
1608042	-0,63
1609960	-0,63
1611879	-0,63
1613797	-0,63
1615716	-0,63
1617634	-0,63
1619553	-0,63
1621471	-0,63
1623390	-0,63
1625308	-0,63
1627227	-0,63
1629145	-0,63
1631068	-0,63
1632986	-0,63
1634905	-0,63
1636823	-0,63
1638742	-0,63
1640659	-0,63
1642578	-0,63
1644496	-0,63
1646415	-0,63
1648333	-0,63
1650252	-0,63
1652170	-0,63
1654089	-0,63
1656007	-0,63
1657926	-0,63
1659844	-0,63
1661763	-0,63
1663681	-0,63
1665600	-0,63
1667518	-0,63
1669437	-0,63
1671355	-0,63
1673274	-0,63
1675192	-0,63
1677111	-0,63
1679033	-0,63
1680952	-0,63
1682870	-0,63
1684789	-0,63
1686707	-0,63
1688626	-0,63
1690544	-0,63
1692463	-0,63
1694381	-0,63
1696300	-0,63
1698217	-0,63
1700136	-0,63
1702054	-0,63
1703973	-0,63
1705921	-0,63
1707839	-0,63
1709758	-0,63
1711676	-0,63
1713595	-0,63
1715513	-0,63
1717432	-0,63
1719350	-0,63
1721269	-0,63
1723187	-0,63
1725110	-0,63
1727029	-0,63
1728947	-0,63
1730866	-0,63
1732784	-0,63
1734703	-0,63
1736621	-0,63
1738540	-0,63
1740457	-0,63
1742376	-0,63
1744294	-0,63
1746213	-0,63
1748131	-0,63
1750050	-0,63
1751968	-0,63
1753887	-0,63
1755805	-0,63
1757724	-0,63
1759642	-0,63
1761561	-0,63
1763479	-0,63
1765398	-0,63
1767316	-0,63
1769235	-0,63
1771158	-0,63
1773076	-0,63
1774994	-0,63
1776913	-0,63
1778831	-0,63
1780750	-0,63
1782668	-0,63
1784587	-0,63
1786505	-0,63
1788424	-0,63
1790342	-0,63
1792261	-0,63
1794179	-0,63
1796098	-0,63
1798016	-0,63
1799934	-0,63
1801853	-0,63
1803771	-0,63
1805689	-0,63
1807608	-0,63
1809526	-0,63
1811445	-0,63
1813363	-0,63
1815282	-0,63
1817200	-0,63
1819123	-0,63
1821042	-0,63
1822960	-0,63
1824878	-0,63
1826797	-0,63
1828716	-0,63
1830634	-0,63
1832552	-0,63
1834471	-0,63
1836390	-0,63
1838308	-0,63
1840226	-0,63
1842145	-0,63
1844063	-0,63
1845982	-0,63
1847900	-0,56
1849819	-0,63
1851737	-0,63
1853656	-0,63
1855574	-0,63
1857492	-0,63
1859410	-0,63
1861329	-0,56
1863247	-0,63
1865170	-0,63
1867089	-0,56
1869007	-0,56
1870926	-0,56
1872844	-0,63
1874763	-0,56
1876681	-0,56
1878600	-0,56
1880518	-0,56
1882448	-0,56
1884366	-0,56
1886285	-0,56
1888203	-0,56
1890122	-0,56
1892040	-0,56
1893959	-0,56
1895877	-0,56
1897796	-0,56
1899714	-0,56
1901633	-0,56
1903551	-0,56
1905470	-0,56
1907388	-0,56
1909307	-0,56
1911225	-0,56
1913148	-0,56
1915066	-0,56
1917014	-0,56
1918931	-0,56
1920850	-0,56
1922768	-0,56
1924686	-0,56
1926605	-0,56
1928523	-0,56
1930442	-0,56
1932360	-0,56
1934278	-0,56
1936197	-0,56
1938115	-0,56
1940034	-0,56
1941952	-0,56
1943870	-0,56
1945789	-0,56
1947707	-0,56
1949626	-0,56
1951544	-0,56
1953463	-0,56
1955381	-0,56
1957299	-0,56
1959222	-0,56
1961140	-0,56
1963059	-0,56
1964977	-0,56
1966896	-0,56
1968814	-0,56
1970732	-0,56
1972651	-0,56
1974568	-0,56
1976487	-0,56
1978405	-0,56
1980323	-0,56
1982242	-0,56
1984160	-0,56
1986079	-0,56
1987997	-0,56
1989915	-0,63
1991834	-0,56
1993752	-0,56
1995671	-0,56
1997589	-0,56
1999507	-0,56
2001426	-0,56
2003344	-0,56
2005267	-0,56
2007185	-0,56
2009104	-0,56
2011022	-0,56
2012940	-0,56
2014859	-0,56
2016777	-0,56
2018696	-0,56
2020614	-0,56
2022532	-0,56
2024451	-0,56
2026369	-0,56
2028286	-0,56
2030205	-0,56
2032123	-0,56
2034042	-0,56
2035960	-0,56
2037878	-0,56
2039797	-0,56
2041715	-0,56
2043634	-0,56
2045552	-0,56
2047470	-0,56
2049389	-0,56
2051307	-0,56
2053230	-0,56
2055148	-0,56
2057067	-0,56
2058985	-0,56
2060903	-0,56
2062822	-0,56
2064740	-0,56
2066659	-0,56
2068577	-0,56
2070495	-0,56
2072414	-0,56
2074332	-0,56
2076250	-0,56
2078169	-0,56
2080087	-0,56
2082006	-0,56
2083923	-0,56
2085841	-0,56
2087760	-0,56
2089678	-0,56
2091597	-0,56
2093515	-0,56
2095433	-0,56
2097352	-0,56
2099274	-0,56
2101193	-0,56
2103111	-0,56
2105030	-0,56
2106948	-0,56
2108866	-0,56
2110785	-0,56
2112703	-0,56
2114621	-0,56
2116540	-0,56
2118458	-0,56
2120377	-0,56
2122295	-0,56
2124213	-0,56
2126132	-0,56
2128050	-0,56
2129997	-0,56
2131915	-0,56
2133833	-0,56
2135752	-0,56
2137670	-0,56
2139589	-0,56
2141507	-0,56
2143425	-0,56
2145344	-0,56
2147260	-0,56
2149178	-0,56
2151096	-0,56
2153015	-0,56
2154933	-0,56
2156852	-0,56
2158770	-0,56
2160688	-0,56
2162607	-0,56
2164525	-0,56
2166444	-0,56
2168361	-0,56
2170279	-0,56
2172198	-0,56
2174116	-0,56
2176034	-0,56
2177953	-0,56
2179871	-0,56
2181790	-0,56
2183708	-0,56
2185626	-0,56
2187545	-0,56
2189463	-0,56
2191381	-0,56
2193304	-0,56
2195222	-0,56
2197141	-0,56
2199059	-0,56
2200977	-0,56
2202896	-0,56
2204814	-0,56
2206733	-0,56
2208651	-0,56
2210569	-0,56
2212488	-0,56
2214406	-0,56
2216324	-0,56
2218243	-0,56
2220161	-0,56
2222080	-0,56
2223997	-0,56
2225915	-0,56
2227834	-0,56
2229752	-0,56
2231670	-0,56
2233589	-0,56
2235507	-0,56
2237426	-0,56
2239348	-0,56
2241266	-0,56
2243185	-0,56
2245103	-0,56
2247021	-0,56
2248940	-0,56
2250858	-0,56
2252777	-0,56
2254695	-0,56
2256613	-0,56
2258532	-0,56
2260450	-0,56
2262368	-0,56
2264287	-0,56
2266205	-0,56
2268124	-0,56
2270042	-0,56
2271960	-0,56
2273879	-0,56
2275796	-0,56
2277714	-0,56
2279633	-0,56
2281551	-0,56
2283469	-0,56
2285388	-0,56
2287310	-0,56
2289229	-0,56
2291147	-0,56
2293065	-0,56
2294984	-0,56
2296902	-0,56
2298821	-0,56
2300739	-0,56
2302657	-0,56
2304576	-0,56
2306494	-0,56
2308412	-0,56
2310331	-0,56
2312249	-0,56
2314167	-0,56
2316086	-0,56
2318004	-0,56
2319922	-0,56
2321841	-0,56
2323759	-0,56
2325678	-0,56
2327596	-0,56
2329513	-0,56
2331432	-0,56
2333355	-0,56
2335273	-0,56
2337191	-0,56
2339109	-0,56
2341057	-0,56
2342976	-0,56
2344894	-0,56
2346813	-0,56
2348731	-0,56
2350649	-0,56
2352568	-0,56
2354497	-0,56
2356415	-0,56
2358334	-0,56
2360252	-0,56
2362171	-0,56
2364089	-0,56
2366007	-0,56
2367926	-0,56
2369844	-0,56
2371763	-0,56
2373681	-0,56
2375600	-0,56
2377518	-0,56
2379440	-0,56
2381359	-0,56
2383277	-0,56
2385195	-0,56
2387113	-0,56
2389031	-0,56
2390949	-0,56
2392868	-0,56
2394786	-0,56
2396704	-0,56
2398623	-0,56
2400541	-0,56
2402460	-0,56
2404378	-0,56
2406296	-0,56
2408215	-0,56
2410133	-0,56
2412051	-0,56
2413970	-0,56
2415888	-0,56
2417806	-0,56
2419725	-0,56
2421643	-0,56
2423562	-0,56
2425480	-0,56
2427402	-0,56
2429321	-0,56
2431239	-0,56
2433158	-0,56
2435076	-0,56
2436994	-0,56
2438913	-0,56
2440830	-0,56
2442748	-0,56
2444667	-0,56
2446585	-0,56
2448503	-0,56
2450422	-0,56
2452340	-0,56
2454258	-0,56
2456177	-0,56
2458095	-0,56
2460013	-0,56
2461932	-0,56
2463850	-0,56
2465769	-0,56
2467687	-0,56
2469605	-0,56
2471524	-0,56
2473446	-0,56
2475364	-0,56
2477283	-0,56
2479201	-0,56
2481120	-0,56
2483038	-0,56
2484956	-0,56
2486875	-0,56
2488793	-0,56
2490711	-0,56
2492630	-0,56
2494547	-0,56
2496465	-0,56
2498384	-0,56
2500302	-0,56
2502221	-0,56
2504139	-0,56
2506057	-0,56
2507976	-0,56
2509894	-0,56
2511812	-0,56
2513731	-0,56
2515649	-0,56
2517568	-0,56
2519486	-0,56
2521408	-0,56
2523327	-0,56
2525245	-0,56
2527163	-0,56
2529082	-0,56
2531000	-0,56
2532918	-0,56
2534837	-0,56
2536755	-0,56
2538674	-0,56
2540592	-0,56
2542510	-0,56
2544429	-0,56
2546347	-0,56
2548265	-0,56
2550183	-0,56
2552101	-0,56
2554049	-0,56
2555967	-0,56
2557886	-0,56
2559804	-0,56
2561722	-0,56
2563641	-0,56
2565559	-0,56
2567482	-0,56
2569400	-0,56
2571318	-0,56
2573237	-0,56
2575155	-0,56
2577073	-0,56
2578992	-0,56
2580910	-0,56
2582829	-0,56
2584747	-0,56
2586664	-0,56
2588583	-0,56
2590501	-0,56
2592419	-0,56
2594338	-0,56
2596256	-0,56
2598175	-0,56
2600093	-0,56
2602011	-0,56
2603930	-0,56
2605848	-0,56
2607766	-0,56
2609685	-0,56
2611603	-0,56
2613526	-0,56
2615444	-0,56
2617362	-0,56
2619281	-0,56
2621199	-0,56
2623117	-0,56
2625036	-0,56
2626954	-0,56
2628872	-0,56
2630791	-0,56
2632709	-0,56
2634628	-0,56
2636546	-0,56
2638464	-0,56
2640382	-0,56
2642300	-0,56
2644218	-0,56
2646137	-0,56
2648055	-0,56
2649973	-0,56
2651892	-0,56
2653810	-0,56
2655728	-0,56
2657647	-0,56
2659565	-0,56
2661487	-0,56
2663406	-0,56
2665324	-0,56
2667243	-0,56
2669161	-0,56
2671079	-0,56
2672998	-0,56
2674916	-0,56
2676834	-0,56
2678753	-0,56
2680671	-0,56
2682589	-0,56
2684508	-0,56
2686426	-0,56
2688344	-0,56
2690263	-0,56
2692180	-0,56
2694098	-0,56
2696017	-0,56
2697935	-0,56
2699854	-0,56
2701772	-0,56
2703690	-0,56
2705609	-0,56
2707531	-0,56
2709450	-0,56
2711368	-0,56
2713286	-0,56
2715205	-0,56
2717123	-0,56
2719042	-0,56
2720960	-0,56
2722878	-0,56
2724797	-0,56
2726715	-0,56
2728633	-0,56
2730552	-0,56
2732470	-0,56
2734389	-0,56
2736307	-0,56
2738225	-0,56
2740144	-0,56
2742062	-0,56
2743981	-0,56
2745899	-0,56
2747816	-0,56
2749735	-0,56
2751653	-0,56
2753575	-0,56
2755494	-0,56
2757412	-0,56
2759330	-0,56
2761249	-0,56
2763167	-0,56
2765115	-0,56
2767033	-0,56
2768951	-0,56
2770870	-0,56
2772788	-0,56
2774706	-0,56
2776625	-0,56
2778543	-0,56
2780461	-0,56
2782380	-0,56
2784297	-0,56
2786215	-0,56
2788134	-0,56
2790052	-0,56
2791970	-0,56
2793888	-0,56
2795807	-0,56
2797725	-0,56
2799643	-0,56
2801566	-0,56
2803484	-0,56
2805402	-0,56
2807321	-0,56
2809239	-0,56
2811157	-0,56
2813076	-0,56
2814994	-0,56
2816912	-0,56
2818831	-0,56
2820749	-0,56
2822667	-0,56
2824597	-0,56
2826515	-0,56
2828434	-0,56
2830352	-0,56
2832270	-0,56
2834189	-0,56
2836107	-0,56
2838025	-0,56
2839944	-0,56
2841862	-0,56
2843781	-0,56
2845699	-0,56
2847622	-0,56
2849540	-0,56
2851459	-0,56
2853377	-0,56
2855294	-0,56
2857213	-0,5
2859131	-0,56
2861050	-0,56
2862968	-0,56
2864886	-0,56
2866805	-0,56
2868723	-0,56
2870641	-0,56
2872560	-0,56
2874478	-0,56
2876396	-0,56
2878315	-0,56
2880233	-0,56
2882151	-0,56
2884070	-0,56
2885988	-0,56
2887907	-0,56
2889825	-0,56
2891743	-0,56
2893662	-0,56
2895584	-0,5
2897502	-0,56
2899421	-0,56
2901339	-0,56
2903258	-0,56
2905176	-0,56
2907094	-0,56
2909012	-0,56
2910930	-0,56
2912848	-0,56
2914767	-0,56
2916685	-0,56
2918603	-0,56
2920522	-0,56
2922440	-0,56
2924359	-0,56
2926277	-0,5
2928195	-0,56
2930114	-0,56
2932032	-0,56
2933950	-0,56
2935869	-0,56
2937787	-0,56
2939705	-0,56
2941628	-0,56
2943546	-0,56
2945465	-0,5
2947383	-0,5
2949301	-0,56
2951220	-0,56
2953138	-0,56
2955056	-0,5
2956975	-0,5
2958893	-0,56
2960811	-0,56
2962729	-0,56
2964647	-0,5
2966565	-0,56
2968484	-0,5
2970402	-0,56
2972320	-0,5
2974239	-0,56
2976187	-0,56
2978105	-0,56
2980023	-0,56
2981942	-0,56
2983860	-0,56
2985779	-0,56
2987701	-0,5
2989619	-0,56
2991537	-0,56
2993456	-0,56
2995374	-0,56
2997292	-0,56
2999209	-0,56
3001127	-0,5
3003046	-0,56
3004964	-0,56
3006882	-0,5
3008800	-0,56
3010718	-0,56
3012637	-0,56
3014555	-0,56
3016473	-0,56
3018391	-0,56
3020310	-0,56
3022228	-0,56
3024146	-0,56
3026064	-0,56
3027982	-0,5
3029900	-0,56
3031818	-0,56
3033737	-0,56
3035669	-0,56
3037590	-0,56
3039510	-0,5
3041430	-0,56
3043351	-0,56
3045271	-0,5
3047192	-0,56
3049112	-0,5
3051033	-0,5
3052953	-0,56
3054874	-0,56
3056794	-0,5
3058715	-0,5
3060635	-0,56
3062556	-0,5
3064476	-0,56
3066397	-0,56
3068317	-0,56
3070238	-0,56
3072158	-0,5
3074079	-0,56
3075999	-0,56
3077920	-0,56
3079840	-0,5
3081765	-0,5
3083686	-0,5
3085606	-0,5
3087527	-0,56
3089448	-0,5
3091369	-0,56
3093291	-0,5
3095212	-0,56
3097132	-0,5
3099053	-0,5
3100974	-0,56
3102895	-0,56
3104816	-0,5
3106737	-0,5
3108658	-0,56
3110579	-0,56
3112499	-0,5
3114420	-0,56
3116341	-0,56
